price,area,road_width,floors,bedroom,garage,latitude,longitude,District,distance_to_beach,distance_to_center,distance_to_airport
3.48,57.0,55.0,2.0,3.0,1,16.0403572,108.1849617,2,7.332332875201978,4.667624956551766,2.573111405231114
4.48,73.0,55.0,2.0,3.0,1,16.0808752,108.1591974,6,9.373759328820194,7.084656125903382,5.684588989733635
2.05,89.0,4.0,1.0,1.0,0,16.0499816,108.1566372,6,9.833590615706823,7.1648300417406565,5.135903721437918
2.68,75.0,3.0,2.0,3.0,0,15.9882674,108.2554871,7,9.127380194911566,8.885263530850867,9.093429065288946
1.92,7.0,25.0,1.0,3.0,0,16.0592867,108.179735,3,7.205573655851998,4.57946476345688,2.7098478989136545
6.8,46.0,10.0,2.0,4.0,1,16.0829842,108.222509,1,2.892254045683237,2.329983619341504,3.746937915704539
4.05,50.0,45.0,3.0,3.0,0,16.0757672,108.2135372,1,3.5387982742952357,1.8037632714638578,2.6003918997404085
6.7,1.0,75.0,3.0,3.0,1,16.0506999,108.1791224,2,7.48774973026868,4.799415655501077,2.734881894413464
4.95,100.0,8.0,2.0,3.0,1,16.0608503,108.1882335,3,6.280085271934068,3.6626955096260567,1.8954521879708355
12.5,130.0,75.0,3.0,3.0,1,16.0698367,108.2367705,5,1.0009377484389477,1.7649636233093748,3.877952546753389
7.8,6.0,5.0,5.0,8.0,1,16.0661407,108.2070275,3,4.206991351456949,1.7143141301764933,1.3745771927834725
15.5,119.0,10.0,3.0,4.0,1,16.044107,108.2060114,1,5.175374429022566,2.642331059057417,1.1041051308142773
7.2,93.0,75.0,3.0,4.0,1,16.0356237,108.2104035,1,5.411583708415047,3.183375087196856,2.1276666160551265
7.1,105.0,55.0,3.0,4.0,1,16.042319,108.2140318,1,4.619455905155702,2.3493703933480097,1.6469554262531978
47.0,0.0,55.0,8.0,30.0,1,16.0720605,108.2381831,5,0.8720698146835254,2.02299210387117,4.126883874212329
13.0,168.0,10.0,2.0,4.0,1,16.0896605,108.2432801,5,2.1692748562360316,3.792958082897866,5.731862771170053
7.5,115.0,75.0,3.0,3.0,1,16.0215375,108.2271973,2,5.758096183790682,4.498501654710697,4.336323785248648
8.5,190.0,5.0,3.0,3.0,1,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
5.6,68.0,75.0,3.0,4.0,1,16.0203761,108.204959,2,7.060886601353235,4.964378219805482,3.7179114693829725
5.9,67.0,16.0,4.0,4.0,1,16.0599586,108.1831612,3,6.831684509792192,4.209154673818831,2.372995329816407
5.75,100.0,10.0,3.0,4.0,1,16.0067921,108.1968344,2,8.78201495615424,6.688711866956553,5.284037962882198
11.5,116.0,9.0,3.0,3.0,1,16.044107,108.2060114,1,5.175374429022566,2.642331059057417,1.1041051308142773
6.5,7.0,75.0,2.0,3.0,1,16.0438793,108.2127646,1,4.609899032060899,2.250010083717521,1.427413156267926
6.9,15.0,20.0,3.0,9.0,1,16.0138538,108.1958513,2,8.238889930003024,6.033348209180242,4.533765464768642
6.9,10.0,75.0,1.0,1.0,1,16.0033615,108.2103274,2,8.333951217092975,6.609482253919769,5.635480100699742
3.5,4.0,3.0,3.0,3.0,0,16.0692912,108.2397534,5,0.6889506342190913,2.023210941343351,4.139968098330722
4.4,75.0,5.0,2.0,2.0,0,16.0522316,108.2404204,7,2.0849476339600463,2.202474445279075,3.853246984361584
5.5,18.0,4.0,2.0,3.0,1,16.0376383,108.2228608,1,4.383538528812808,2.6883394269811727,2.6730852854658744
9.2,100.0,75.0,3.0,5.0,1,16.0808065,108.2139138,1,3.6380484478352124,2.2797398987772963,3.1373585331704836
4.5,115.0,35.0,2.0,1.0,1,16.0376383,108.2228608,1,4.383538528812808,2.6883394269811727,2.6730852854658744
4.3,60.0,55.0,2.0,3.0,1,16.0829842,108.222509,1,2.892254045683237,2.329983619341504,3.746937915704539
6.35,70.0,6.0,4.0,4.0,1,16.0651121,108.2111701,3,3.782082330552461,1.2568563553542682,1.4269846288647623
8.5,95.0,75.0,4.0,6.0,1,16.0525108,108.234272,5,2.336534465529388,1.639385664231049,3.1946072436418826
2.28,73.0,3.0,1.0,3.0,1,16.0684237,108.2306467,5,1.6674192091452145,1.1342778164982328,3.2267525274908433
5.05,90.0,75.0,2.0,3.0,1,16.1075109,108.2584405,5,4.328988846553883,6.346144227272093,8.274285887751764
3.65,90.0,35.0,3.0,3.0,1,16.0688455,108.1813358,3,6.9329993605348035,4.46482166914822,2.9714549259689655
3.6,93.0,35.0,1.0,3.0,1,16.044107,108.2060114,1,5.175374429022566,2.642331059057417,1.1041051308142773
4.15,90.0,45.0,2.0,3.0,1,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
10.5,168.0,55.0,2.0,2.0,1,16.0563807,108.2414241,5,1.6147758453564802,2.121532549904458,3.964781737995556
14.5,180.0,55.0,2.0,2.0,1,16.0563807,108.2414241,5,1.6147758453564802,2.121532549904458,3.964781737995556
3.88,66.0,4.0,3.0,3.0,1,16.0475147,108.2494155,7,2.540529914094865,3.2973848206873244,4.86377712639171
3.45,64.0,45.0,2.0,2.0,1,16.0896605,108.2432801,5,2.1692748562360316,3.792958082897866,5.731862771170053
2.6,40.0,35.0,2.0,2.0,1,16.078156,108.2150772,1,3.43424797235353,1.9611379931771074,2.907660528608841
2.8,71.0,3.0,2.0,2.0,1,16.0677248,108.2327619,5,1.4558768308790604,1.2766489444209965,3.3897418499142256
6.3,46.0,10.0,4.0,4.0,0,16.0638683,108.1919701,3,5.836369794823566,3.267958539674359,1.7275835550340204
6.2,114.0,10.0,3.0,4.0,1,16.003904,108.2171978,2,7.967339859854371,6.4454860051358835,5.705655011357121
2.6,7.0,3.0,2.0,4.0,0,16.0911135,108.2430679,5,2.331658107278015,3.9113280450117247,5.827684897572805
20.0,101.0,15.0,4.0,5.0,1,16.076879,108.2288939,5,1.9832822796243446,1.792481727909908,3.6419785796643316
3.2,60.0,3.0,2.0,3.0,0,16.0911135,108.2430679,5,2.331658107278015,3.9113280450117247,5.827684897572805
2.9,55.0,75.0,2.0,3.0,1,16.0929062,108.2484832,5,2.5198901381505565,4.417203144011179,6.383969235897267
7.9,15.0,48.0,1.0,2.0,1,16.0911135,108.2430679,5,2.331658107278015,3.9113280450117247,5.827684897572805
5.1,48.0,10.0,3.0,4.0,1,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
4.29,48.0,55.0,2.0,3.0,1,16.0671996,108.1893695,3,6.081073874656729,3.586879630664806,2.1791984280344883
5.5,67.0,10.0,1.0,2.0,1,16.0660304,108.182963,3,6.773312620657925,4.24895906914585,2.6589393601271163
9.0,44.0,10.0,2.0,2.0,1,16.0590007,108.2212969,1,2.9328827156797974,0.34655550612864255,1.8860903876318214
9.5,96.0,48.0,4.0,3.0,1,16.0213385,108.2522049,7,5.451588555273915,5.506089783622887,6.256997381587752
13.5,140.0,33.0,5.0,4.0,1,16.0687479,108.1683392,6,8.323519850553218,5.838329174196645,4.196266005608802
3.85,43.0,3.0,4.0,3.0,1,16.0602491,108.2136695,1,3.64383910259876,0.9572779967011605,1.2061311840242501
6.7,104.0,10.0,3.0,3.0,1,16.0780294,108.1604759,6,9.203349724149817,6.865777244539234,5.406725639043182
4.8,65.0,75.0,2.0,2.0,1,16.0583615,108.1683251,6,8.426908799218488,5.804457245698584,3.896551828680136
26.0,100.0,15.0,3.0,3.0,1,16.0756928,108.2429073,5,0.6932501671361126,2.667047392992134,4.765051706124179
7.4,9.0,75.0,3.0,4.0,1,16.0799244,108.2299782,5,2.031568953641816,2.148292584521046,3.963118750427528
86.0,50.0,15.0,6.0,10.0,1,16.0648232,108.2299077,5,1.835245593525464,0.8602939651015176,2.976469776631946
7.2,60.0,48.0,5.0,5.0,1,16.0666339,108.2329096,5,1.468576385806693,1.2347875007205928,3.3516386259479263
3.9,85.0,55.0,2.0,3.0,1,16.0944674,108.2303814,5,3.164749827332511,3.6994547991833606,5.270413341800984
3.3,69.0,55.0,1.0,2.0,0,16.0946584,108.22922,5,3.2501022193741127,3.6936496773023273,5.224287616376237
3.65,100.0,75.0,1.0,2.0,1,16.0973978,108.2321127,5,3.3570054051431915,4.058968583272435,5.64364139432531
6.65,74.0,75.0,2.0,3.0,1,16.0572491,108.2429078,5,1.4790467573041712,2.2499170325771907,4.130519754783657
27.5,89.0,75.0,4.0,7.0,1,16.0238303,108.2432907,7,5.145651487285637,4.769708828022612,5.328733238788185
3.75,50.0,25.0,3.0,3.0,1,16.0808065,108.2139138,1,3.6380484478352124,2.2797398987772963,3.1373585331704836
4.79,75.0,55.0,3.0,3.0,1,16.0745815,108.1675166,6,8.423402020478564,6.041765490637507,4.5633579645950135
4.2,13.0,55.0,2.0,5.0,1,16.0604933,108.1697773,6,8.239202094314438,5.637837653248174,3.7802764106996514
10.8,68.0,10.0,4.0,4.0,1,16.0659224,108.1886334,3,6.169094080284737,3.644804996606971,2.1483921452543497
7.8,85.0,55.0,3.0,2.0,1,16.0740593,108.2410614,5,0.6856587909840519,2.40195554485898,4.50369407071404
5.1,180.0,25.0,1.0,11.0,1,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
4.5,118.0,55.0,2.0,3.0,1,16.0941609,108.2307191,5,3.1168362162177825,3.674986809245991,5.260816360867581
48.888,305.0,75.0,2.0,4.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
14.95,160.0,10.0,3.0,3.0,1,16.0162132,108.2238616,2,6.436425551546352,5.061120622641175,4.665837343602822
9.1,10.0,75.0,3.0,3.0,1,16.0152714,108.2555307,7,6.166745665065708,6.260421723947104,6.943654515219017
4.6,100.0,10.0,3.0,3.0,1,15.987124,108.2357315,7,9.2655225579774,8.399054292524886,8.119233325544768
2.35,81.0,3.0,2.0,3.0,0,16.0688455,108.1813358,3,6.9329993605348035,4.46482166914822,2.9714549259689655
2.9,60.0,5.0,2.0,2.0,1,16.0112356,108.2002191,2,8.171292075048546,6.093105933294274,4.750683112162567
3.8,58.0,4.0,3.0,3.0,0,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
4.2,91.0,75.0,2.0,3.0,1,16.0415679,108.1813377,2,7.623643547035133,4.942290055679714,2.829044856908695
6.2,95.0,55.0,3.0,3.0,0,16.0336383,108.2103962,2,5.569856293012419,3.3857411121123286,2.338020745732034
3.5,64.0,4.0,3.0,4.0,1,16.0631819,108.1848702,3,6.599690101947767,4.022996026108292,2.3304599527006022
4.35,90.0,55.0,3.0,3.0,1,16.0577141,108.1611532,6,9.19622304280847,6.5750014015997325,4.652050872204014
3.3,60.0,3.0,3.0,3.0,0,16.0751042,108.2073603,3,4.181289322444433,2.1750852324604972,2.3592059292349226
3.7,90.0,5.0,2.0,3.0,0,16.0718385,108.1883741,3,6.180632139754396,3.806962862320142,2.6211722838235665
4.8,108.0,5.0,8.0,7.0,1,16.0718385,108.1883741,3,6.180632139754396,3.806962862320142,2.6211722838235665
11.4,95.0,75.0,4.0,3.0,1,16.031138,108.2265492,1,4.80793405222943,3.435469492103074,3.460280857329439
2.4,46.0,4.0,3.0,3.0,0,16.0706981,108.1439176,6,10.934964547014395,8.458268297540878,6.736940763870951
6.7,100.0,75.0,3.0,3.0,1,16.0169027,108.2315768,2,6.104937553594823,5.077467065121174,5.024862119971844
7.2,100.0,5.0,3.0,3.0,0,16.0257227,108.2439839,7,4.932630932336043,4.6221897467125945,5.259684017913018
5.7,95.0,5.0,3.0,3.0,0,16.0447203,108.2364848,7,3.0071846524237764,2.4255184272239836,3.5769622320859153
5.0,55.0,5.0,2.0,3.0,0,16.0484714,108.2406022,7,2.481159350782927,2.447926061135869,3.915504780087729
5.5,59.0,5.0,3.0,3.0,0,16.0464428,108.2424915,7,2.6628742591143255,2.7455049500697597,4.154487091073855
5.5,60.0,4.0,3.0,3.0,0,16.0464428,108.2424915,7,2.6628742591143255,2.7455049500697597,4.154487091073855
4.39,98.0,55.0,1.0,3.0,1,16.0245072,108.2091787,2,6.422251292258546,4.377652340601974,3.2993209573196607
5.5,56.0,5.0,2.0,2.0,1,16.067252,108.2404802,5,0.6882108749997556,2.0176064642122395,4.1253797083637
5.9,138.0,75.0,2.0,4.0,0,16.0592867,108.179735,3,7.205573655851998,4.57946476345688,2.7098478989136545
6.8,100.0,10.0,2.0,3.0,1,16.0899243,108.2356287,5,2.4492600013765453,3.4039554516359667,5.191752328121083
5.5,100.0,75.0,2.0,3.0,1,16.0973978,108.2321127,5,3.3570054051431915,4.058968583272435,5.64364139432531
7.5,175.0,55.0,2.0,3.0,1,16.0885038,108.2449803,5,2.023605831867885,3.8028220141200855,5.779632202278175
6.8,80.0,55.0,3.0,4.0,1,16.0690147,108.2352154,5,1.1742693867664833,1.5753678877401693,3.6884134781743816
8.5,9.0,15.0,3.0,3.0,1,16.0887372,108.2386279,5,2.197049759237286,3.4348936901954894,5.307539379796798
4.4,75.0,55.0,2.0,2.0,1,16.0902313,108.2383666,5,2.3614444806151313,3.565214251637268,5.409781385448278
3.1,7.0,55.0,2.0,3.0,1,16.0918036,108.2358678,5,2.6250508402507178,3.6043702784277,5.368757646348707
5.8,7.0,55.0,2.0,3.0,1,16.0909323,108.2337503,5,2.6435551277518807,3.429854479492524,5.153054502420548
6.6,90.0,15.0,3.0,4.0,1,16.0887372,108.2386279,5,2.197049759237286,3.4348936901954894,5.307539379796798
5.9,100.0,6.0,3.0,3.0,0,16.0447203,108.2364848,7,3.0071846524237764,2.4255184272239836,3.5769622320859153
5.9,110.0,6.0,3.0,3.0,0,16.0447203,108.2364848,7,3.0071846524237764,2.4255184272239836,3.5769622320859153
5.7,96.0,6.0,4.0,4.0,0,16.0447203,108.2364848,7,3.0071846524237764,2.4255184272239836,3.5769622320859153
13.0,106.0,11.0,4.0,4.0,0,16.0382864,108.2213353,1,4.420626756798445,2.618950436110054,2.5049765568659996
7.5,100.0,10.0,3.0,3.0,1,16.0086769,108.221757,2,7.295223536757294,5.893270435083384,5.343198718020255
9.7,80.0,11.0,3.0,4.0,0,16.0345174,108.2204043,1,4.817127375508138,3.041182972896796,2.7471199887456326
4.5,75.0,55.0,2.0,2.0,1,16.0875198,108.2390303,5,2.0559298032818556,3.3419012333351774,5.241022961270359
8.0,178.0,75.0,1.0,1.0,1,16.0663954,108.2395365,5,0.823091938898463,1.894347050862196,3.9976104783355333
5.8,135.0,6.0,2.0,3.0,1,16.007266,108.2561299,7,7.051660425920666,7.041585774632778,7.569194068560099
8.5,115.0,75.0,3.0,7.0,1,16.0692206,108.200804,3,4.849546083930366,2.4521965713263048,1.7322147692022731
3.99,95.0,55.0,2.0,3.0,1,16.0048497,108.2166197,2,7.895536690857061,6.347018718008971,5.589360789699128
13.7,8.0,11.0,3.0,4.0,1,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
5.8,81.0,55.0,3.0,3.0,1,16.0366455,108.2211218,1,4.580521110388939,2.801418390118655,2.6184325899084264
8.48,76.0,75.0,2.0,3.0,0,16.0754406,108.2318224,5,1.6336128000067245,1.8006209616687905,3.7708492387589687
3.95,50.0,3.0,3.0,3.0,0,16.0757672,108.2135372,1,3.5387982742952357,1.8037632714638578,2.6003918997404085
1.96,41.0,25.0,1.0,2.0,0,16.0557495,108.2097934,3,4.204718589455599,1.5167140871030524,0.6041354396199029
5.48,75.0,55.0,2.0,3.0,0,16.0366455,108.2211218,1,4.580521110388939,2.801418390118655,2.6184325899084264
4.7,100.0,75.0,3.0,3.0,0,15.9999497,108.2153837,2,8.445983330938478,6.9000632636070245,6.091209661070216
24.0,90.0,10.0,2.0,3.0,0,16.0564544,108.246868,7,1.5287328558898228,2.6825642822473825,4.546640311305873
5.43,55.0,75.0,2.0,3.0,0,16.0674661,108.1932536,3,5.664487612750185,3.1830744359100014,1.9149556964960674
7.3,100.0,75.0,4.0,4.0,0,16.0534817,108.1772408,2,7.599705115511471,4.926568242239159,2.9126544441035707
18.0,107.0,10.0,3.0,3.0,0,16.0640847,108.2154849,1,3.347692174511023,0.7820743685121635,1.6264838755422861
5.55,58.0,55.0,3.0,3.0,0,16.0892153,108.218426,1,3.6305980692080024,3.0499788267462344,4.176802459537579
13.5,100.0,15.0,3.0,4.0,0,16.0376383,108.2228608,1,4.383538528812808,2.6883394269811727,2.6730852854658744
8.1,9.0,75.0,3.0,4.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
12.0,145.0,15.0,2.0,3.0,0,16.0382864,108.2213353,1,4.420626756798445,2.618950436110054,2.5049765568659996
16.0,100.0,55.0,3.0,3.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
18.5,91.0,75.0,7.0,14.0,0,16.0515372,108.2430561,7,2.0964621053274355,2.487201762732092,4.139249758115485
5.95,70.0,55.0,3.0,4.0,0,16.0318761,108.2319729,1,4.508036881613862,3.478375551812476,3.8273675073465214
13.7,94.0,33.0,3.0,4.0,0,16.0320034,108.2149433,1,5.38880907179628,3.4074492477247293,2.677424456757926
4.1,100.0,75.0,2.0,3.0,0,15.9902212,108.2115368,2,9.597979026975374,8.020515998613881,7.095013947210062
25.999,111.0,75.0,4.0,5.0,0,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
5.495,97.0,75.0,3.0,4.0,0,16.003473,108.2227152,2,7.802265035914774,6.4687311175777635,5.919821181073494
9.3,50.0,33.0,6.0,4.0,0,16.0524115,108.2090289,1,4.432192350691669,1.7805200952898244,0.5188761763164127
16.8,70.0,10.0,5.0,3.0,0,16.0785524,108.2159741,1,3.3532888259364837,1.9655569547628253,2.9863944601965366
6.4,95.0,75.0,3.0,3.0,0,16.0254762,108.2435854,7,4.962023355991234,4.624846898965671,5.241814017230359
6.75,110.0,75.0,2.0,3.0,0,16.0880366,108.1489313,6,10.582600628710964,8.37941782709039,7.036010269847726
4.48,130.0,75.0,2.0,3.0,0,16.0415679,108.1813377,2,7.623643547035133,4.942290055679714,2.829044856908695
3.1,70.0,35.0,3.0,3.0,0,16.0687479,108.1683392,6,8.323519850553218,5.838329174196645,4.196266005608802
5.75,100.0,75.0,3.0,4.0,0,16.015224,108.2202405,2,6.689130015580499,5.173699695170794,4.608404512769259
4.1,105.0,10.0,3.0,3.0,0,16.0446825,108.1687018,2,8.753410846976125,6.059304660874758,3.9616065816249653
4.13,60.0,45.0,3.0,3.0,0,16.0308209,108.2265453,1,4.839727450332056,3.470221787051035,3.4857034580559265
11.0,113.0,75.0,3.0,4.0,0,16.0643586,108.2305958,5,1.783978899707887,0.9125860188159031,3.0240720258766682
6.47,70.0,55.0,4.0,4.0,0,16.0318761,108.2319729,1,4.508036881613862,3.478375551812476,3.8273675073465214
3.99,100.0,55.0,3.0,3.0,0,16.0064114,108.1957227,2,8.887420315762846,6.776505932463172,5.345178570815106
5.35,90.0,3.0,3.0,3.0,0,16.0533557,108.1853664,3,6.763746022101514,4.079454585464103,2.043799569925528
4.63,46.0,5.0,3.0,3.0,0,16.0524115,108.2090289,1,4.432192350691669,1.7805200952898244,0.5188761763164127
4.25,17.0,75.0,2.0,3.0,0,16.0392505,108.1852671,2,7.359479013675183,4.703763817106057,2.6209960572875586
3.95,7.0,55.0,2.0,3.0,0,16.0920535,108.2340275,5,2.737534999481524,3.5564490493190255,5.269825853667182
4.2,80.0,1.0,1.0,2.0,0,16.0943145,108.2295944,5,3.196220182738761,3.664492692913592,5.212085640093267
8.38,61.0,75.0,3.0,3.0,0,16.0659138,108.20244,3,4.6977694928811555,2.185553599812022,1.339124993878466
5.9,100.0,75.0,3.0,3.0,0,16.0058917,108.224025,2,7.503929065840852,6.203319588345126,5.717699422165469
6.2,18.0,75.0,1.0,3.0,0,16.033374,108.2400131,7,4.132586389491352,3.6767702343572246,4.435423827201989
5.1,81.0,56.0,3.0,3.0,0,16.0617598,108.1870898,3,6.385205182328765,3.783165869135757,2.0483991707355274
4.6,100.0,75.0,3.0,3.0,0,16.0080294,108.2294252,2,7.11316596720322,6.011048062254517,5.743300356243645
5.6,100.0,75.0,3.0,3.0,0,16.0172985,108.2239926,2,6.319739188274143,4.941527486357532,4.565005897115864
6.8,9.0,10.0,3.0,4.0,0,16.0240983,108.2133727,2,6.193470646135874,4.297408703720295,3.4406015106546195
5.35,80.0,55.0,3.0,3.0,0,16.0704092,108.1702857,6,8.113575165565603,5.659407864085674,4.083768374299539
4.4,85.0,56.0,3.0,3.0,0,16.066785,108.1589965,6,9.329432201450976,6.810291401916692,5.066719365434298
4.6,76.0,55.0,3.0,3.0,0,16.0829214,108.1620827,6,9.099656087497166,6.863643754929523,5.551503798187985
4.63,54.0,3.0,3.0,3.0,0,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
4.3,50.0,3.0,3.0,3.0,0,16.042319,108.2140318,1,4.619455905155702,2.3493703933480097,1.6469554262531978
5.75,100.0,56.0,3.0,3.0,0,16.015224,108.2202405,2,6.689130015580499,5.173699695170794,4.608404512769259
4.75,85.0,55.0,3.0,3.0,0,16.0679389,108.1708152,6,8.06100882199037,5.564328059291486,3.9174497284605816
5.5,75.0,55.0,3.0,4.0,0,16.0785688,108.1702794,6,8.166116972612011,5.877510911004136,4.558717756417649
27.0,100.0,75.0,1.0,2.0,0,16.0517207,108.2401221,7,2.148389722043782,2.2031042800583074,3.824635716893859
15.5,168.0,15.0,3.0,3.0,0,16.0912421,108.2445524,5,2.3289890844129917,4.014566319690262,5.951194575392728
13.0,19.0,75.0,3.0,4.0,0,16.0238303,108.2432907,7,5.145651487285637,4.769708828022612,5.328733238788185
3.6,55.0,55.0,2.0,3.0,0,16.0529869,108.2362614,5,2.1819965579797636,1.778939516375426,3.4051347131192062
14.0,150.0,75.0,4.0,5.0,0,16.0345998,108.2308806,1,4.2685922160854695,3.1560362903764556,3.5483692445655257
7.6,47.0,10.0,2.0,3.0,0,16.0626272,108.1551446,6,9.77027750900368,7.2016997741977535,5.3627054157981435
8.9,87.0,55.0,3.0,4.0,0,16.0518418,108.2390732,7,2.171946803734948,2.1003775243682776,3.711766481406536
12.0,71.0,10.0,3.0,3.0,0,16.0434474,108.2173735,1,4.2726679539936585,2.1159350093091414,1.8074249078635485
2.8,66.0,3.0,2.0,3.0,0,16.0860398,108.1555523,6,9.84588625731885,7.638383273780256,6.3224256619503025
17.5,100.0,75.0,3.0,4.0,0,16.0376383,108.2228608,1,4.383538528812808,2.6883394269811727,2.6730852854658744
4.5,70.0,55.0,3.0,2.0,0,16.0883056,108.2399418,5,2.1043806935151608,3.4675604120075496,5.371459423532416
9.2,148.0,75.0,2.0,2.0,0,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
9.5,63.0,75.0,6.0,10.0,1,16.0378685,108.2205462,1,4.5084542129519924,2.6702451284584585,2.4778327461486893
11.5,634.0,10.0,2.0,3.0,1,16.0706981,108.1439176,6,10.934964547014395,8.458268297540878,6.736940763870951
13.5,100.0,7.0,3.0,3.0,1,16.0534722,108.2322333,5,2.377710541520234,1.4044970461960569,2.9728722152187856
8.45,74.0,10.0,3.0,4.0,0,16.0718385,108.1883741,3,6.180632139754396,3.806962862320142,2.6211722838235665
10.0,75.0,10.0,3.0,3.0,0,16.0638683,108.1919701,3,5.836369794823566,3.267958539674359,1.7275835550340204
5.75,100.0,75.0,3.0,3.0,1,16.0778224,108.157034,6,9.568034196439037,7.216453342209422,5.7195284263923805
14.3,83.0,10.0,3.0,4.0,1,16.0434474,108.2173735,1,4.2726679539936585,2.1159350093091414,1.8074249078635485
4.79,7.0,55.0,3.0,3.0,1,16.0817601,108.1598305,6,9.319417708161922,7.049830566007823,5.679404309384303
4.95,11.0,75.0,3.0,4.0,1,16.0549152,108.1724385,2,8.064084475021104,5.406914264566839,3.427608298833941
5.7,77.0,55.0,3.0,3.0,1,16.0608503,108.1882335,3,6.280085271934068,3.6626955096260567,1.8954521879708355
4.5,147.0,6.0,3.0,3.0,1,16.0734231,108.1444764,6,10.880655542669949,8.438976497589184,6.76919922141887
3.5,98.0,3.0,3.0,4.0,0,16.0538016,108.2157813,1,3.721324549818497,1.1477611192297383,1.2120454844128434
7.5,56.0,10.0,3.0,3.0,0,16.0660304,108.182963,3,6.773312620657925,4.24895906914585,2.6589393601271163
2.45,100.0,3.0,1.0,2.0,0,16.0583615,108.1683251,6,8.426908799218488,5.804457245698584,3.896551828680136
4.4,63.0,5.0,3.0,3.0,1,16.0668791,108.1914463,3,5.861371466998986,3.3618553946749588,1.9945582987560382
14.9,100.0,10.0,3.0,3.0,1,16.0438995,108.2150564,1,4.421307187634341,2.1460819094835584,1.5902083484593648
4.2,50.0,6.0,3.0,3.0,1,16.0428807,108.2199683,1,4.123211325678875,2.1244564118127096,2.064343269171282
5.29,90.0,75.0,2.0,3.0,0,16.0599586,108.1831612,3,6.831684509792192,4.209154673818831,2.372995329816407
2.95,48.0,3.0,3.0,3.0,0,16.0533557,108.1853664,3,6.763746022101514,4.079454585464103,2.043799569925528
4.5,65.0,10.0,1.0,2.0,1,16.0749247,108.1715215,3,7.997985993662709,5.635358783898832,4.218418439248469
3.25,100.0,75.0,1.0,2.0,0,16.0425039,108.1694818,2,8.756109642346242,6.061419674412367,3.9517662496259844
7.8,90.0,55.0,5.0,10.0,1,16.0656286,108.1822899,3,6.8483469662705385,4.316135676912313,2.699950554522238
5.1,6.0,75.0,3.0,3.0,1,16.0583615,108.1683251,6,8.426908799218488,5.804457245698584,3.896551828680136
9.5,100.0,10.0,3.0,4.0,1,16.0638683,108.1919701,3,5.836369794823566,3.267958539674359,1.7275835550340204
9.15,96.0,6.0,1.0,7.0,0,16.0723048,108.1472133,6,10.584622993572008,8.131224595811304,6.45226034913848
3.75,7.0,4.0,3.0,4.0,1,16.0596637,108.1753966,6,7.657052778403141,5.040571033551915,3.172625865811794
7.8,100.0,10.0,2.0,4.0,0,16.0631819,108.1848702,3,6.599690101947767,4.022996026108292,2.3304599527006022
4.65,75.0,55.0,3.0,3.0,0,16.0723676,108.1691148,6,8.24213020537007,5.82206446953036,4.29468308784652
5.9,77.0,55.0,3.0,3.0,1,16.0776992,108.1650233,6,8.715528680821471,6.3870576967384745,4.969591937292835
3.6,50.0,3.0,3.0,3.0,0,16.0533557,108.1853664,3,6.763746022101514,4.079454585464103,2.043799569925528
3.25,70.0,42.0,3.0,4.0,1,16.0860398,108.1555523,6,9.84588625731885,7.638383273780256,6.3224256619503025
3.35,5.0,3.0,4.0,3.0,0,16.0843185,108.2200094,1,3.197736354866158,2.4913006559792508,3.748029607626058
4.25,70.0,55.0,2.0,3.0,0,16.0808752,108.1591974,6,9.373759328820194,7.084656125903382,5.684588989733635
16.5,11.0,10.0,4.0,4.0,1,16.0638683,108.1919701,3,5.836369794823566,3.267958539674359,1.7275835550340204
4.45,70.0,75.0,3.0,4.0,1,16.0799805,108.2457751,5,1.0773886297405766,3.1970679513546765,5.275474963302326
5.9,75.0,55.0,3.0,3.0,0,16.0651431,108.1938068,3,5.625403858683158,3.084938959709953,1.6813534795966552
3.69,60.0,55.0,3.0,3.0,1,16.0505183,108.1680655,6,8.632243490969978,5.954332581535857,3.9126843377029514
5.45,70.0,55.0,3.0,3.0,1,16.0797124,108.158367,6,9.446812297503245,7.133026623848042,5.695040506769922
5.89,81.0,55.0,3.0,3.0,1,16.0620889,108.1909028,3,5.9763428862048915,3.375166981701156,1.7059284990685124
3.6,90.0,3.0,2.0,3.0,0,16.0674661,108.1932536,3,5.664487612750185,3.1830744359100014,1.9149556964960674
4.2,54.0,4.0,3.0,3.0,1,16.0757672,108.2135372,1,3.5387982742952357,1.8037632714638578,2.6003918997404085
