price,area,road_width,floors,bedroom,loc,garage
6.2,106.0,75.0,3.0,3.0,"Đường Cần Giuộc, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",0
15.0,100.0,10.0,3.0,3.0,"Đường Triệu Việt Vương, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
9.3,100.0,7.0,2.0,3.0,"Đường Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
4.3,100.0,3.0,3.0,3.0,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",0
7.5,50.0,55.0,4.0,4.0,"Đường Huỳnh Thúc Kháng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",0
6.0,80.0,75.0,3.0,4.0,"Đường Nguyễn Đức An, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
5.0,71.0,75.0,2.0,3.0,"Đường Lê Chân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",0
5.1,90.0,75.0,2.0,3.0,"Đường Tôn Quang Phiệt, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
5.3,90.0,75.0,3.0,3.0,"Đường Lê Chân, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
4.6,100.0,55.0,3.0,3.0,"Đường Trần Khát Chân, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
5.75,68.0,55.0,2.0,3.0,"Đường An Cư 4, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
4.3,70.0,55.0,3.0,3.0,"Đường Giáp Hải, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
3.5,73.0,3.0,3.0,3.0,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
2.95,54.0,25.0,2.0,2.0,"Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",0
7.8,85.0,10.0,3.0,3.0,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
5.3,71.0,45.0,3.0,4.0,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1
3.0,116.0,3.0,2.0,2.0,"Đường Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
6.0,90.0,7.0,3.0,3.0,"Đường Đoàn Trần Nghiệp, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",0
4.15,50.0,3.0,3.0,3.0,"Đường Thanh Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",0
2.98,50.0,2.0,2.0,3.0,"Đường Lê Độ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",0
4.48,73.0,5.0,2.0,3.0,"Đường Hoà Minh 14, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
4.95,83.0,5.0,4.0,3.0,"Đường Bàu Năng 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
5.9,90.0,75.0,1.0,1.0,"Đường Doãn Uẩn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
22.5,10.0,10.0,3.0,3.0,"Đường An Thượng 4, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.3,81.0,7.0,3.0,3.0,"Đường Mỹ Đa Đông 8, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
15.0,117.0,75.0,3.0,6.0,"Đường Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
10.8,7.0,55.0,2.0,2.0,"Đường Mỹ Đa Đông 2, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
9.5,105.0,4.0,5.0,11.0,"Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
6.1,68.0,7.0,2.0,2.0,"Đường Phan Thúc Duyện, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.8,79.0,6.0,3.0,4.0,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
35.0,140.0,15.0,3.0,3.0,"Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.2,70.0,5.0,2.0,3.0,"Đường Đông Giang, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
2.78,41.0,2.0,2.0,3.0,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",0
3.35,105.0,75.0,2.0,4.0,"Đường Mai Văn Ngọc, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",1
5.3,70.0,5.0,2.0,3.0,"Đường Đông Giang, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
45.0,350.0,40.0,2.0,4.0,"Đường Nguyễn Tri Phương, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",0
6.5,56.0,75.0,3.0,3.0,"Đường Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
3.8,65.0,6.0,2.0,3.0,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
6.7,10.0,55.0,2.0,3.0,"Đường Vũ Mộng Nguyên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
2.75,85.0,3.0,2.0,2.0,"Đường Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",0
7.8,78.0,55.0,3.0,5.0,"Đường Nguyễn Thiếp, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
7.9,78.0,55.0,3.0,6.0,"Đường Nguyễn Thiếp, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
24.7,190.0,15.0,4.0,4.0,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.9,60.0,55.0,1.0,2.0,"Đường An Thượng 19, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
12.5,176.0,55.0,2.0,5.0,"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
7.5,100.0,7.0,1.0,1.0,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
7.2,70.0,75.0,1.0,2.0,"Đường Hoàng Bích Sơn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
6.5,103.0,55.0,2.0,3.0,"Đường Vũ Mộng Nguyên, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.5,90.0,55.0,1.0,2.0,"Đường An Thượng 21, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
4.1,71.0,7.0,2.0,3.0,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.9,100.0,55.0,3.0,3.0,"Đường Mỹ An, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
9.5,167.0,8.0,3.0,4.0,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
7.1,98.0,6.0,3.0,3.0,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
12.3,98.0,75.0,1.0,1.0,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
12.5,94.0,75.0,1.0,2.0,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.0,84.0,5.0,1.0,2.0,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",0
9.3,96.0,4.0,5.0,10.0,"Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
28.0,81.0,75.0,1.0,3.0,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
1.67,65.0,3.0,2.0,3.0,"Đường Tôn Đức Thắng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",0
4.9,65.0,7.0,1.0,2.0,"Đường Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
8.3,68.0,55.0,3.0,3.0,"Đường An Thượng 24, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
16.0,105.0,10.0,3.0,4.0,"Đường Triệu Việt Vương, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
7.5,74.0,55.0,3.0,4.0,"Đường Ung Văn Khiêm, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
7.0,85.0,10.0,3.0,4.0,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
3.9,55.0,30.0,4.0,3.0,"Đường Trường Sơn, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",1
3.0,50.0,55.0,2.0,3.0,"Đường An Nhơn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
15.5,95.0,31.551512673753066,6.0,17.0,"Đường Đống Đa, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",1
17.0,6.0,31.551512673753066,6.0,3.0,"Đường Hoàng Diệu, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",1
4.5,75.0,55.0,3.0,3.0,"Đường Dương Văn An, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
6.4,115.0,3.0,1.0,2.0,"Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",0
11.0,105.0,75.0,3.0,4.0,"Đường Núi Thành, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng",1
6.8,100.0,31.551512673753066,2.0,3.0,"Đường Phạm Tứ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
7.99,105.0,6.0,3.0,3.0,"Đường Mai Thúc Lân, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
12.3,100.0,7.0,4.0,4.0,"Đường Đặng Thai Mai, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",0
3.95,6.0,5.0,3.0,3.0,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
3.4,55.0,55.0,2.0,2.0,"Đường An Trung, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
4.39,100.0,55.0,3.0,3.0,"Đường Lỗ Giáng 8, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
23.5,155.0,10.0,2.0,2.0,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",1
12.0,0.0,10.0,3.0,5.0,"Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
40.0,497.0,15.0,3.0,3.0,"Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
11.0,70.0,15.0,4.0,4.0,"Đường Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1
5.3,119.0,4.0,4.0,4.0,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",0
8.9,13.0,25.0,3.0,3.0,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
39.0,105.0,10.0,4.0,4.0,"Đường Trần Phú, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",1
7.7,69.0,5.0,4.0,4.0,"Đường Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",0
7.99,100.0,75.0,3.0,3.0,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
36.0,86.0,33.0,4.0,2.0,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
34.0,176.0,55.0,5.0,1.0,"Đường An Thượng 32, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
15.5,90.0,10.0,5.0,6.0,"Đường Dương Tự Minh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
20.0,7.0,10.0,3.0,3.0,"Đường Hùng Vương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",0
45.0,0.0,10.0,2.0,2.0,"Đường Nguyễn Thị Minh Khai, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",0
32.5,50.0,33.0,1.0,1.0,"Đường Nguyễn Hữu Thọ, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",0
6.4,100.0,7.0,3.0,3.0,"Đường Lưu Hữu Phước, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
4.9,81.0,55.0,2.0,3.0,"Đường Đoàn Quý Phi, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
2.69,65.0,4.0,1.0,2.0,"Đường Lê Tấn Trung., Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",0
4.99,50.0,5.0,3.0,3.0,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",1
7.9,104.0,55.0,3.0,4.0,"Đường Thân Cảnh Phúc, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
1.67,64.0,3.0,1.0,3.0,"Đường Tôn Đức Thắng, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",0
3.35,80.0,25.0,2.0,3.0,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",0
6.5,158.0,55.0,2.0,3.0,"Đường Xuân Thiều 11, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",1
25.0,0.0,10.0,5.0,18.0,"Đường Huỳnh Tấn Phát, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",0
3.3,14.0,55.0,1.0,4.0,"Đường Chơn Tâm 3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",0
3.75,105.0,55.0,2.0,2.0,"Đường Phan Khoang, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",1
13.8,19.0,10.0,3.0,4.0,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
1.3,104.0,10.0,2.0,2.0,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.5,54.0,75.0,2.0,2.0,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
9.5,75.0,15.0,3.0,5.0,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1
2.95,40.0,3.0,2.0,2.0,"Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",0
2.95,11.0,3.0,2.0,2.0,"Đường Lê Độ, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",0
3.45,7.0,55.0,1.0,2.0,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
12.5,108.0,75.0,3.0,5.0,"Đường Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
8.9,11.0,75.0,4.0,5.0,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
14.5,130.0,10.0,1.0,3.0,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
5.7,63.0,10.0,2.0,3.0,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
11.8,118.0,75.0,2.0,3.0,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.7,100.0,55.0,4.0,4.0,"Đường Bàu Năng 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
4.15,55.0,4.0,3.0,4.0,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",0
4.9,10.0,75.0,2.0,3.0,"Đường Tôn Đản, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",0
8.2,10.0,75.0,3.0,5.0,"Đường Trương Chí Cương, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
16.9,80.0,55.0,8.0,14.0,"Đường Phước Trường 15, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
5.99,100.0,75.0,3.0,3.0,"Đường Bùi Thiện Ngộ, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
4.18,100.0,55.0,3.0,3.0,"Đường Hoàng Minh Giám, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
4.15,80.0,55.0,3.0,3.0,"Đường Nguyễn Văn Giáp, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
20.5,131.0,6.0,8.0,18.0,"Đường Mỹ An 3, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
2.59,168.0,55.0,2.0,4.0,"Đường Thanh Vinh, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",0
5.5,77.0,15.0,1.0,1.0,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
3.45,70.0,55.0,1.0,2.0,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
7.2,11.0,75.0,4.0,4.0,"Đường Ngô Huy Diễn, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
9.7,75.0,10.0,4.0,3.0,"Đường Tiểu La, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng",1
18.5,67.0,10.0,4.0,7.0,"Đường Triệu Việt Vương, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
25.0,0.0,15.0,2.0,4.0,"Đường Phan Đăng Lưu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
12.0,81.0,11.0,3.0,3.0,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
9.5,95.0,10.0,2.0,3.0,"Đường Huỳnh Tấn Phát, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
15.5,160.0,10.0,2.0,3.0,"Đường Trịnh Công Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
7.5,100.0,10.0,3.0,4.0,"Đường Bùi Trang Chước, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
5.2,90.0,55.0,2.0,2.0,"Đường Hà Huy Giáp, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
4.9,59.0,3.0,3.0,7.0,"Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",0
6.5,80.0,4.0,2.0,2.0,"Đường An Thượng 21, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
6.868,80.0,55.0,3.0,3.0,"Đường Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
7.7,10.0,75.0,3.0,3.0,"Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
4.5,80.0,55.0,3.0,3.0,"Đường Phú Lộc 16, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
3.35,7.0,55.0,2.0,3.0,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
5.45,105.0,75.0,1.0,2.0,"Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
5.7,80.0,55.0,2.0,3.0,"Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",1
17.5,111.0,75.0,5.0,9.0,"Đường Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
16.95,15.0,30.0,4.0,13.0,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
3.55,8.0,55.0,1.0,3.0,"Đường Nguyễn Chích, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
3.4,55.0,75.0,1.0,2.0,"Đường An Trung 7, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
5.4,15.0,75.0,4.0,4.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",0
2.95,54.0,3.0,2.0,2.0,"Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1
2.55,90.0,5.0,1.0,2.0,"Đường Gia Tròn 2, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",1
13.5,550.0,75.0,5.0,4.0,"Đường Phan Đăng Lưu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
7.9,150.0,15.0,3.0,9.0,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
14.8,11.0,55.0,5.0,7.0,"Đường Mỹ Đa Đông 12, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
3.5,50.0,55.0,2.0,3.0,"Đường An Hải Bắc 1, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
8.2,119.0,75.0,3.0,3.0,"Đường Lương Thúc Kỳ, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",0
7.0,100.0,55.0,3.0,3.0,"Đường Tiên Sơn 18, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
3.2,41.0,3.0,3.0,3.0,"Đường Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",0
3.4,57.0,25.0,2.0,3.0,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",0
3.25,68.0,4.0,2.0,3.0,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
2.55,4.0,3.0,2.0,3.0,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",0
9.5,100.0,15.0,4.0,4.0,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",0
11.99,73.0,7.0,3.0,3.0,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
10.5,100.0,20.0,3.0,4.0,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
7.2,15.0,18.0,3.0,4.0,"Đường Khúc Hạo, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1
8.5,110.0,33.0,2.0,4.0,"Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
6.9,140.0,6.0,2.0,3.0,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng",1
14.5,189.0,8.0,2.0,4.0,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
6.3,80.0,6.0,3.0,3.0,"Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
4.15,7.0,4.0,3.0,3.0,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",1
3.9,63.0,4.0,4.0,4.0,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",1
7.5,95.0,10.0,3.0,3.0,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.3,95.0,4.0,3.0,3.0,"Đường Quang Trung, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
5.0,85.0,6.0,2.0,2.0,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
5.9,95.0,8.0,2.0,3.0,"Đường Bình An 7, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
9.85,160.0,35.0,3.0,6.0,"Đường Chu Huy Mân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1
4.2,66.0,9.0,2.0,3.0,"Đường Xuân Hòa 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1
5.5,90.0,8.0,2.0,3.0,"Đường Cần Giuộc, Phường An Khê, Quận Thanh Khê, Đà Nẵng",1
5.35,105.0,8.0,3.0,6.0,"Đường Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1
3.9,60.0,5.0,4.0,4.0,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",1
5.2,96.0,6.0,3.0,4.0,"Đường Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",1
3.25,48.0,10.0,2.0,2.0,"Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1
8.5,100.0,12.0,3.0,3.0,"Đường Kỳ Đồng, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1
4.85,88.0,4.0,4.0,5.0,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1
6.8,80.0,10.0,4.0,4.0,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
7.6,89.0,9.0,4.0,4.0,"Đường Trần Thanh Mại, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
4.25,75.0,9.0,3.0,3.0,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1
8.5,110.0,8.0,2.0,3.0,"Đường Hoàng Bích Sơn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.1,110.0,12.0,3.0,5.0,"Đường Nguyễn Chí Diễu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
11.4,85.0,35.0,3.0,4.0,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
10.5,18.0,75.0,3.0,4.0,"Đường Thanh Lương 11, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",0
3.85,106.0,5.0,1.0,3.0,"Đường Lương Thế Vinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
3.59,50.0,5.0,2.0,3.0,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1
4.6,87.0,8.0,1.0,1.0,"Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",0
7.5,80.0,10.0,2.0,3.0,"Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
7.9,100.0,75.0,3.0,6.0,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
10.5,13.0,75.0,1.0,1.0,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
21.0,8.0,75.0,3.0,3.0,"Đường Nguyễn Xiển, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1
3.0,65.0,3.0,2.0,3.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
4.2,54.0,55.0,2.0,3.0,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
14.5,99.0,10.0,3.0,3.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
